"","CustomerId","Surname","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","CreditScoreBins","AgeBins","TenureFactor"
"4058","15769272","Clark",510,"France","Female",26,"6",136214.08,1,"No","inactive",159742.33,"retained","(500,510]","(25,30]","6"
"4059","15771966","Akobundu",557,"France","Male",39,"8",146200.01,1,"Yes","inactive",177944.64,"retained","(550,560]","(35,40]","8"
"4060","15691952","Fanucci",676,"France","Male",37,"10",106242.67,1,"Yes","active",166678.28,"retained","(670,680]","(35,40]","10"
"4061","15593250","Hsiao",640,"France","Female",29,"4",0,2,"Yes","inactive",44904.26,"retained","(630,640]","(25,30]","4"
"4062","15605333","Clancy",529,"Spain","Male",31,"6",0,1,"Yes","inactive",10625.91,"retained","(520,530]","(30,35]","6"
"4063","15800083","Macdonald",559,"France","Male",45,"8",24043.45,1,"No","active",169781.45,"exited","(550,560]","(40,45]","8"
"4064","15575691","Palerma",689,"France","Female",58,"5",0,2,"No","active",49848.86,"retained","(680,690]","(55,60]","5"
"4065","15689886","Holden",626,"Germany","Male",39,"10",132287.92,3,"Yes","active",51467.92,"exited","(620,630]","(35,40]","10"
"4066","15809838","Moore",697,"Spain","Male",30,"1",0,2,"No","inactive",735.79,"retained","(690,700]","(25,30]","1"
"4067","15736154","Gallo",823,"France","Female",44,"1",0,2,"No","active",182495.7,"retained","(820,830]","(40,45]","1"
"4068","15767391","Otutodilinna",565,"Germany","Female",32,"4",90322.99,2,"No","active",118740.37,"retained","(560,570]","(30,35]","4"
"4069","15704910","Rios",631,"Spain","Male",23,"3",0,2,"Yes","inactive",13813.24,"retained","(630,640]","(17,25]","3"
"4070","15656613","McGregor",646,"France","Female",34,"3",131283.11,1,"No","inactive",130500.65,"retained","(640,650]","(30,35]","3"
"4071","15611551","Hill",676,"Spain","Male",48,"1",131659.59,2,"No","active",14152.15,"retained","(670,680]","(45,50]","1"
"4072","15732430","H?",850,"Spain","Female",54,"4",120952.74,1,"Yes","inactive",66963.15,"retained","(840,850]","(50,55]","4"
"4073","15741865","Ferrari",810,"France","Female",38,"9",153166.17,1,"Yes","active",93261.69,"retained","(800,810]","(35,40]","9"
"4074","15634143","Onyemauchechi",581,"Spain","Male",30,"0",53291.86,1,"No","inactive",196582.28,"retained","(580,590]","(25,30]","0"
"4075","15609676","Nkemakonam",718,"France","Female",35,"2",167924.95,1,"Yes","inactive",43024.64,"retained","(710,720]","(30,35]","2"
"4076","15761600","White",713,"France","Male",43,"5",86394.14,1,"Yes","active",130001.13,"retained","(710,720]","(40,45]","5"
"4077","15676404","Kirillov",672,"France","Female",50,"1",0,1,"Yes","inactive",12106.82,"exited","(670,680]","(45,50]","1"
"4078","15659236","Iadanza",781,"Spain","Male",33,"3",0,2,"Yes","active",42556.33,"retained","(780,790]","(30,35]","3"
"4079","15690440","Stiles",656,"Spain","Male",47,"1",0,2,"Yes","active",197961.93,"retained","(650,660]","(45,50]","1"
"4080","15694601","Ankudinov",583,"France","Female",31,"4",158978.79,1,"Yes","inactive",12538.92,"retained","(580,590]","(30,35]","4"
"4081","15812262","Gaffney",808,"Germany","Female",37,"2",100431.84,1,"Yes","inactive",35140.49,"exited","(800,810]","(35,40]","2"
"4082","15762821","Udinese",721,"Spain","Male",33,"5",0,2,"No","active",117626.9,"retained","(720,730]","(30,35]","5"
"4083","15669301","Romani",778,"Germany","Female",29,"6",150358.97,1,"Yes","inactive",62454.01,"exited","(770,780]","(25,30]","6"
"4084","15672640","Kambinachi",850,"Spain","Female",45,"4",114347.85,2,"Yes","active",109089.04,"retained","(840,850]","(40,45]","4"
"4085","15750458","Hawkins",693,"France","Female",39,"4",0,2,"No","active",142331.39,"retained","(690,700]","(35,40]","4"
"4086","15627251","Tsui",520,"France","Male",34,"4",134007.9,1,"Yes","active",193209.11,"retained","(510,520]","(30,35]","4"
"4087","15764294","Ifeatu",759,"Germany","Male",31,"4",98899.91,1,"Yes","active",47832.82,"retained","(750,760]","(30,35]","4"
"4088","15659962","McIntosh",637,"France","Male",60,"3",0,2,"Yes","active",70174.03,"retained","(630,640]","(55,60]","3"
"4089","15788536","Armit",755,"Germany","Male",40,"2",137430.82,2,"No","inactive",176768.59,"retained","(750,760]","(35,40]","2"
"4090","15596979","Fang",662,"France","Female",47,"6",0,2,"Yes","active",129392.75,"retained","(660,670]","(45,50]","6"
"4091","15681220","Chou",503,"France","Female",37,"8",0,2,"Yes","active",97893.32,"retained","(500,510]","(35,40]","8"
"4092","15635097","Okeke",599,"Germany","Male",39,"2",188976.89,2,"No","active",176142.09,"retained","(590,600]","(35,40]","2"
"4093","15780779","Ramsbotham",583,"Spain","Female",40,"4",0,2,"Yes","inactive",114093.73,"retained","(580,590]","(35,40]","4"
"4094","15798470","Scannell",764,"Spain","Female",48,"1",75990.97,1,"Yes","inactive",158323.81,"exited","(760,770]","(45,50]","1"
"4095","15760880","Edman",513,"France","Male",29,"10",0,2,"No","active",25514.77,"retained","(510,520]","(25,30]","10"
"4096","15616929","De Luca",730,"Spain","Male",62,"5",112181.08,1,"No","active",61513.87,"retained","(720,730]","(60,65]","5"
"4097","15758775","Vasilyeva",820,"Spain","Male",34,"10",97208.46,1,"Yes","active",59553.34,"retained","(810,820]","(30,35]","10"
"4098","15663386","Tuan",597,"Spain","Female",26,"7",0,2,"Yes","inactive",110253.2,"retained","(590,600]","(25,30]","7"
"4099","15621267","Ejimofor",637,"France","Male",32,"5",0,1,"No","inactive",148769.08,"retained","(630,640]","(30,35]","5"
"4100","15720509","Hs?",696,"France","Male",34,"9",150856.79,1,"No","active",8236.78,"retained","(690,700]","(30,35]","9"
"4101","15693322","Shaver",635,"Germany","Female",37,"9",146748.07,1,"No","active",11407.58,"retained","(630,640]","(35,40]","9"
"4102","15589544","Wallis",673,"Spain","Female",57,"4",0,2,"Yes","active",49684.09,"retained","(670,680]","(55,60]","4"
"4103","15772030","Coupp",662,"Spain","Male",33,"3",0,2,"No","active",68064.83,"retained","(660,670]","(30,35]","3"
"4104","15693337","Perry",683,"Spain","Male",41,"0",148863.17,1,"Yes","active",163911.32,"retained","(680,690]","(40,45]","0"
"4105","15676571","Bezrukova",850,"France","Male",55,"6",0,1,"Yes","inactive",944.41,"exited","(840,850]","(50,55]","6"
"4106","15701392","Lucciano",815,"Spain","Male",28,"6",0,2,"No","active",185547.71,"retained","(810,820]","(25,30]","6"
"4107","15741092","Ingram",671,"Spain","Male",34,"10",153360.02,1,"Yes","inactive",140509.86,"retained","(670,680]","(30,35]","10"
"4108","15643865","Lo Duca",601,"France","Female",40,"3",92055.36,1,"No","active",164652.02,"exited","(600,610]","(35,40]","3"
"4109","15769389","Wan",709,"Germany","Female",39,"9",124723.92,1,"Yes","inactive",73641.86,"retained","(700,710]","(35,40]","9"
"4110","15807768","Cohn",702,"Germany","Male",28,"1",103033.83,1,"Yes","active",40321.87,"retained","(700,710]","(25,30]","1"
"4111","15801630","Yen",558,"France","Male",40,"6",0,2,"Yes","inactive",173844.89,"retained","(550,560]","(35,40]","6"
"4112","15705034","Peng",691,"Spain","Male",40,"1",0,2,"Yes","active",145613.17,"retained","(690,700]","(35,40]","1"
"4113","15763107","Little",700,"France","Female",30,"9",0,1,"Yes","active",174971.64,"retained","(690,700]","(25,30]","9"
"4114","15667085","Meng",667,"France","Male",33,"4",0,2,"Yes","active",131834.75,"retained","(660,670]","(30,35]","4"
"4115","15647008","Adams",624,"Germany","Male",54,"3",116726.22,1,"Yes","inactive",110498.1,"exited","(620,630]","(50,55]","3"
"4116","15584505","Hill",580,"France","Female",23,"5",113923.81,2,"No","inactive",196241.43,"retained","(570,580]","(17,25]","5"
"4117","15748068","Boyle",571,"Spain","Female",31,"3",0,2,"Yes","active",194667.92,"retained","(570,580]","(30,35]","3"
"4118","15663964","Pagnotto",561,"France","Male",37,"5",0,2,"Yes","inactive",83093.25,"retained","(560,570]","(35,40]","5"
"4119","15782311","Feng",529,"France","Male",28,"9",0,2,"Yes","active",52545.24,"retained","(520,530]","(25,30]","9"
"4120","15588197","Endrizzi",670,"France","Male",36,"7",0,2,"No","inactive",59571.5,"retained","(660,670]","(35,40]","7"
"4121","15610105","Shen",666,"Germany","Female",21,"1",121827.43,2,"Yes","active",99818.31,"retained","(660,670]","(17,25]","1"
"4122","15606133","Lay",628,"Spain","Male",42,"7",0,2,"No","active",172967.87,"retained","(620,630]","(40,45]","7"
"4123","15599403","Wu",577,"France","Male",60,"10",125389.7,2,"Yes","active",178616.73,"retained","(570,580]","(55,60]","10"
"4124","15648225","Shephard",652,"Spain","Female",38,"1",103895.31,1,"No","active",159649.44,"retained","(650,660]","(35,40]","1"
"4125","15608406","Schmidt",678,"France","Male",26,"5",111128.04,1,"Yes","inactive",60941.27,"exited","(670,680]","(25,30]","5"
"4126","15633378","Davidson",692,"Spain","Female",49,"9",0,2,"Yes","inactive",178342.63,"retained","(690,700]","(45,50]","9"
"4127","15664759","Lamb",675,"Spain","Male",32,"10",0,2,"Yes","inactive",191545.65,"retained","(670,680]","(30,35]","10"
"4128","15625545","Hussey",712,"Spain","Male",52,"9",0,1,"Yes","active",117977.45,"exited","(710,720]","(50,55]","9"
"4129","15772148","Ferrari",639,"Germany","Female",37,"5",151242.48,1,"No","active",49637.65,"retained","(630,640]","(35,40]","5"
"4130","15810829","Macfarlan",618,"France","Male",48,"7",0,1,"Yes","inactive",13921.82,"exited","(610,620]","(45,50]","7"
"4131","15731669","Szabados",554,"France","Male",39,"2",129709.62,1,"Yes","inactive",173197.12,"retained","(550,560]","(35,40]","2"
"4132","15738634","Yuan",533,"France","Male",47,"9",83347.25,1,"Yes","active",137696.25,"retained","(530,540]","(45,50]","9"
"4133","15737571","Matveyev",540,"Spain","Female",28,"6",84121.04,1,"No","active",80698.54,"retained","(530,540]","(25,30]","6"
"4134","15667602","Cheng",704,"Spain","Male",33,"3",0,2,"Yes","inactive",73018.74,"retained","(700,710]","(30,35]","3"
"4135","15684147","Palerma",678,"France","Male",43,"5",102338.19,1,"Yes","active",79649.62,"retained","(670,680]","(40,45]","5"
"4136","15789874","Wang",712,"France","Female",29,"3",87375.78,2,"No","inactive",166194.53,"retained","(710,720]","(25,30]","3"
"4137","15757952","Teng",651,"France","Male",44,"2",0,3,"Yes","inactive",102530.35,"exited","(650,660]","(40,45]","2"
"4138","15698732","K'ung",789,"Germany","Male",51,"3",104677.09,1,"Yes","inactive",74265.38,"retained","(780,790]","(50,55]","3"
"4139","15714355","Sinclair",775,"Germany","Male",32,"8",121669.23,1,"No","active",125898.39,"retained","(770,780]","(30,35]","8"
"4140","15599090","McKelvey",564,"Germany","Male",40,"7",108407.34,1,"Yes","active",83681.2,"retained","(560,570]","(35,40]","7"
"4141","15762048","Yuan",841,"Germany","Female",33,"7",154969.79,2,"Yes","active",99505.75,"retained","(840,850]","(30,35]","7"
"4142","15790596","Moran",850,"Spain","Male",39,"0",141829.67,1,"Yes","active",92748.16,"retained","(840,850]","(35,40]","0"
"4143","15609623","McConnell",637,"France","Female",63,"5",0,1,"Yes","inactive",28092.77,"exited","(630,640]","(60,65]","5"
"4144","15711901","Iheatu",500,"France","Male",45,"2",109162.82,1,"Yes","active",126145.08,"retained","(490,500]","(40,45]","2"
"4145","15779809","Giordano",655,"France","Male",44,"8",87471.63,1,"No","active",188593.98,"retained","(650,660]","(40,45]","8"
"4146","15729018","Alexander",666,"France","Female",33,"2",147229.65,1,"Yes","active",56410.17,"retained","(660,670]","(30,35]","2"
"4147","15698246","Gordon",658,"France","Female",24,"2",0,2,"Yes","active",84694.49,"retained","(650,660]","(17,25]","2"
"4148","15712409","Tang",749,"Germany","Male",66,"6",182532.23,2,"Yes","active",195429.92,"retained","(740,750]","(65,70]","6"
"4149","15758306","T'an",654,"France","Male",32,"6",0,2,"Yes","active",137898.57,"retained","(650,660]","(30,35]","6"
"4150","15621435","Davies",623,"France","Female",39,"1",160903.2,1,"No","inactive",78774.36,"retained","(620,630]","(35,40]","1"
"4151","15566295","Sanders",761,"France","Female",33,"6",138053.79,2,"Yes","inactive",148779.41,"retained","(760,770]","(30,35]","6"
"4152","15569098","Winifred",627,"France","Male",44,"6",153548.12,1,"No","inactive",35300.08,"exited","(620,630]","(40,45]","6"
"4153","15662532","Holmes",757,"Germany","Male",31,"8",149085.9,2,"Yes","active",197077.36,"retained","(750,760]","(30,35]","8"
"4154","15664001","Riddle",695,"Germany","Female",53,"8",95231.91,1,"No","inactive",70140.8,"exited","(690,700]","(50,55]","8"
"4155","15703437","Chinedum",726,"France","Male",34,"3",0,2,"Yes","inactive",196288.46,"retained","(720,730]","(30,35]","3"
"4156","15708003","Aleksandrova",587,"Spain","Male",41,"8",85109.21,1,"Yes","inactive",1557.82,"retained","(580,590]","(40,45]","8"
"4157","15599452","Conti",605,"Germany","Female",43,"8",125338.8,2,"Yes","inactive",23970.13,"retained","(600,610]","(40,45]","8"
"4158","15719793","Watson",850,"Spain","Male",62,"5",0,2,"Yes","active",180243.56,"retained","(840,850]","(60,65]","5"
"4159","15771580","Davison",850,"France","Female",38,"0",106831.69,1,"No","active",148977.72,"retained","(840,850]","(35,40]","0"
"4160","15732268","Cook",751,"France","Male",29,"3",159597.45,1,"Yes","inactive",39934.41,"retained","(750,760]","(25,30]","3"
"4161","15722350","Udinesi",627,"Germany","Female",37,"7",147361.57,1,"Yes","active",133031.96,"retained","(620,630]","(35,40]","7"
"4162","15611371","Siciliani",736,"France","Male",43,"4",176134.54,1,"Yes","active",52856.88,"retained","(730,740]","(40,45]","4"
"4163","15673584","Bell",652,"France","Female",74,"5",0,2,"Yes","active",937.15,"retained","(650,660]","(70,75]","5"
"4164","15636396","Jackson",627,"France","Female",35,"7",0,2,"No","active",193022.44,"retained","(620,630]","(30,35]","7"
"4165","15706170","Onyemere",636,"France","Male",34,"1",84055.43,1,"No","inactive",37490.84,"retained","(630,640]","(30,35]","1"
"4166","15725478","McClemans",775,"France","Male",60,"7",0,2,"Yes","active",111558.7,"retained","(770,780]","(55,60]","7"
"4167","15654562","Ma",850,"Spain","Female",45,"5",174088.3,4,"Yes","inactive",5669.31,"exited","(840,850]","(40,45]","5"
"4168","15737509","Morrison",850,"Spain","Male",34,"8",199229.14,1,"No","inactive",68106.29,"retained","(840,850]","(30,35]","8"
"4169","15690796","Chambers",516,"France","Male",37,"8",0,1,"Yes","inactive",101834.58,"retained","(510,520]","(35,40]","8"
"4170","15716728","Basedow",513,"Spain","Female",42,"10",0,2,"No","active",73151.25,"retained","(510,520]","(40,45]","10"
"4171","15605665","Nwora",673,"Germany","Female",69,"3",78833.15,2,"Yes","active",37196.15,"retained","(670,680]","(65,70]","3"
"4172","15748481","Howey",564,"France","Female",27,"6",0,1,"No","inactive",7819.76,"retained","(560,570]","(25,30]","6"
"4173","15757777","Pai",636,"France","Female",35,"2",0,2,"Yes","active",23129.46,"retained","(630,640]","(30,35]","2"
"4174","15747808","Ni",712,"France","Male",29,"3",102540.61,1,"Yes","active",189680.79,"retained","(710,720]","(25,30]","3"
"4175","15810593","Forbes",568,"France","Male",51,"4",0,3,"Yes","active",66586.56,"retained","(560,570]","(50,55]","4"
"4176","15693376","Baryshnikov",741,"Spain","Male",43,"0",0,2,"Yes","active",2920.63,"exited","(740,750]","(40,45]","0"
"4177","15579808","Kramer",754,"Germany","Female",39,"8",129401.87,1,"Yes","active",87684.93,"retained","(750,760]","(35,40]","8"
"4178","15598275","Sochima",709,"France","Female",32,"7",0,2,"Yes","active",199418.02,"retained","(700,710]","(30,35]","7"
"4179","15737080","Marchesi",510,"France","Female",32,"1",0,2,"No","active",28515.17,"retained","(500,510]","(30,35]","1"
"4180","15668580","Todd",716,"Spain","Male",33,"2",0,2,"Yes","active",92916.53,"retained","(710,720]","(30,35]","2"
"4181","15569438","Mai",607,"Germany","Male",36,"10",106702.94,2,"No","inactive",198313.69,"retained","(600,610]","(35,40]","10"
"4182","15675842","Pinto",656,"Spain","Male",26,"4",139584.57,1,"Yes","inactive",36308.93,"retained","(650,660]","(25,30]","4"
"4183","15577587","Reynolds",550,"Germany","Male",52,"5",121016.23,1,"Yes","active",41730.37,"exited","(540,550]","(50,55]","5"
"4184","15625592","Sal",486,"France","Male",26,"2",0,2,"Yes","active",31399.4,"retained","(480,490]","(25,30]","2"
"4185","15635141","Miller",598,"Germany","Male",59,"8",118210.42,2,"No","inactive",60192.14,"exited","(590,600]","(55,60]","8"
"4186","15642570","Scott",675,"Spain","Male",35,"8",0,2,"Yes","inactive",29062.25,"retained","(670,680]","(30,35]","8"
"4187","15702175","Herrin",755,"France","Female",29,"4",148654.84,2,"Yes","active",28805.09,"retained","(750,760]","(25,30]","4"
"4188","15677785","Stevenson",656,"Spain","Male",32,"5",136963.12,1,"Yes","inactive",133814.28,"retained","(650,660]","(30,35]","5"
"4189","15786153","McKenzie",644,"Germany","Male",47,"9",137774.11,2,"Yes","inactive",151902.78,"retained","(640,650]","(45,50]","9"
"4190","15759499","Gardiner",598,"France","Female",32,"4",111156.52,1,"Yes","active",167376.26,"retained","(590,600]","(30,35]","4"
"4191","15659568","Atkinson",850,"Spain","Female",31,"3",121237.65,1,"Yes","active",31022.56,"retained","(840,850]","(30,35]","3"
"4192","15715597","Onyemauchechi",679,"France","Male",36,"1",97234.58,1,"Yes","inactive",188997.08,"retained","(670,680]","(35,40]","1"
"4193","15610147","Ross",632,"France","Male",60,"2",0,2,"No","active",2085.32,"retained","(630,640]","(55,60]","2"
"4194","15802362","Newland",550,"Spain","Male",45,"0",0,2,"No","active",70399.71,"retained","(540,550]","(40,45]","0"
"4195","15660524","Hu",572,"Germany","Female",54,"9",97382.53,1,"Yes","active",195771.95,"retained","(570,580]","(50,55]","9"
"4196","15747168","Sanders",626,"Germany","Female",47,"2",103108.8,1,"No","active",166475.44,"exited","(620,630]","(45,50]","2"
"4197","15796910","Tsui",625,"Spain","Female",57,"7",0,1,"No","inactive",84106.17,"exited","(620,630]","(55,60]","7"
"4198","15707674","Marino",515,"France","Female",58,"2",131852.81,1,"Yes","inactive",81436.68,"exited","(510,520]","(55,60]","2"
"4199","15565706","Akobundu",612,"Spain","Male",35,"1",0,1,"Yes","active",83256.26,"exited","(610,620]","(30,35]","1"
"4200","15587596","Morrison",628,"Spain","Female",39,"8",107553.33,1,"Yes","inactive",117523.41,"retained","(620,630]","(35,40]","8"
"4201","15751943","Mai",529,"Spain","Female",43,"5",0,2,"No","inactive",79476.63,"retained","(520,530]","(40,45]","5"
"4202","15621227","Hs?eh",668,"Germany","Female",46,"7",161806.09,1,"Yes","active",173052.19,"retained","(660,670]","(45,50]","7"
"4203","15757588","Wright",526,"France","Male",30,"9",0,2,"No","inactive",100995.68,"retained","(520,530]","(25,30]","9"
"4204","15640922","Demaine",791,"France","Female",52,"7",0,1,"Yes","active",122782.5,"retained","(790,800]","(50,55]","7"
"4205","15567557","Chien",573,"France","Male",27,"2",128243.03,1,"Yes","active",11631.34,"retained","(570,580]","(25,30]","2"
"4206","15670103","Dickinson",565,"France","Female",38,"5",126645.13,1,"Yes","active",168303.55,"retained","(560,570]","(35,40]","5"
"4207","15720929","Kazantseva",604,"France","Female",47,"8",62094.71,3,"No","inactive",9308.1,"exited","(600,610]","(45,50]","8"
"4208","15732774","Marchesi",656,"France","Male",37,"7",112291.34,1,"Yes","inactive",153157.97,"retained","(650,660]","(35,40]","7"
"4209","15628558","Pan",447,"France","Female",44,"5",89188.83,1,"Yes","active",75408.24,"retained","(440,450]","(40,45]","5"
"4210","15729201","Harewood",682,"France","Male",55,"9",0,1,"Yes","inactive",153356.8,"exited","(680,690]","(50,55]","9"
"4211","15731117","Kao",437,"Spain","Male",28,"2",109161.25,1,"Yes","inactive",152987.42,"retained","(430,440]","(25,30]","2"
"4212","15615207","Yeh",792,"Spain","Male",47,"0",0,1,"Yes","active",5557.88,"exited","(790,800]","(45,50]","0"
"4213","15773512","Bischof",627,"Spain","Female",25,"4",0,1,"Yes","active",194313.93,"retained","(620,630]","(17,25]","4"
"4214","15572145","Ashton",767,"France","Female",34,"8",0,2,"Yes","inactive",94767.77,"retained","(760,770]","(30,35]","8"
"4215","15642710","Napolitani",686,"France","Male",26,"7",0,2,"Yes","inactive",1540.89,"retained","(680,690]","(25,30]","7"
"4216","15574213","Wilson",789,"France","Female",53,"1",158271.74,1,"Yes","active",5036.39,"exited","(780,790]","(50,55]","1"
"4217","15718852","Uren",794,"France","Male",56,"9",96951.21,1,"Yes","active",71776.76,"retained","(790,800]","(55,60]","9"
"4218","15583840","Okechukwu",587,"Germany","Male",35,"5",121863.61,1,"Yes","active",23481.69,"exited","(580,590]","(30,35]","5"
"4219","15782418","Ku",589,"Germany","Female",19,"9",83495.11,1,"Yes","active",143022.31,"exited","(580,590]","(17,25]","9"
"4220","15813504","Onyemachukwu",543,"Germany","Female",25,"1",146566.01,1,"No","active",161407.48,"retained","(540,550]","(17,25]","1"
"4221","15711314","Kao",589,"Spain","Female",45,"1",0,1,"No","inactive",125939.22,"exited","(580,590]","(40,45]","1"
"4222","15621064","Russell",701,"Germany","Male",23,"5",186101.18,2,"Yes","active",76611.33,"retained","(700,710]","(17,25]","5"
"4223","15627847","Woronoff",850,"France","Male",40,"6",0,1,"Yes","inactive",136985.08,"exited","(840,850]","(35,40]","6"
"4224","15588090","Ferri",726,"Germany","Female",51,"8",107494.86,2,"Yes","inactive",140937.91,"exited","(720,730]","(50,55]","8"
"4225","15735270","Ruggiero",767,"Spain","Male",47,"2",0,1,"Yes","inactive",48161.18,"exited","(760,770]","(45,50]","2"
"4226","15671804","Wilding",648,"Spain","Male",36,"8",146943.38,2,"Yes","active",130041.45,"retained","(640,650]","(35,40]","8"
"4227","15753215","Yashina",651,"Spain","Female",36,"8",0,2,"Yes","inactive",91652.43,"retained","(650,660]","(35,40]","8"
"4228","15789941","Yevseyev",633,"France","Female",36,"6",125130.28,1,"No","inactive",125961.48,"retained","(630,640]","(35,40]","6"
"4229","15691061","Rapuokwu",740,"France","Female",37,"9",0,2,"Yes","active",73225.31,"retained","(730,740]","(35,40]","9"
"4230","15808326","Maslov",592,"France","Female",34,"9",0,2,"Yes","active",20460.2,"retained","(590,600]","(30,35]","9"
"4231","15566660","Cole",670,"France","Female",41,"10",0,3,"Yes","inactive",81602.02,"retained","(660,670]","(40,45]","10"
"4232","15778947","Sullivan",628,"France","Male",36,"3",0,2,"Yes","active",8742.91,"retained","(620,630]","(35,40]","3"
"4233","15632977","Hsiao",745,"France","Male",47,"5",0,2,"No","inactive",145789.71,"retained","(740,750]","(45,50]","5"
"4234","15591747","Rossi",705,"France","Male",32,"3",0,2,"No","inactive",129576.99,"retained","(700,710]","(30,35]","3"
"4235","15567335","Allsop",559,"France","Female",42,"7",0,2,"Yes","active",190040.29,"retained","(550,560]","(40,45]","7"
"4236","15609299","Chamberlain",595,"France","Male",29,"6",150685.79,1,"Yes","inactive",87771.06,"retained","(590,600]","(25,30]","6"
"4237","15669945","Jackson",492,"France","Male",35,"4",141359.37,2,"Yes","inactive",39519.53,"retained","(490,500]","(30,35]","4"
"4238","15736271","Dumetochukwu",498,"France","Female",29,"9",0,1,"Yes","inactive",190035.83,"retained","(490,500]","(25,30]","9"
"4239","15710390","Uspensky",655,"France","Female",39,"6",94631.26,2,"Yes","active",148948.52,"retained","(650,660]","(35,40]","6"
"4240","15756481","Garcia",636,"France","Female",39,"3",118336.14,1,"Yes","inactive",184691.77,"retained","(630,640]","(35,40]","3"
"4241","15736730","Soto",634,"France","Female",45,"2",0,1,"Yes","active",143458.31,"retained","(630,640]","(40,45]","2"
"4242","15626040","McDonald",793,"Spain","Male",63,"0",0,2,"No","active",27166.75,"retained","(790,800]","(60,65]","0"
"4243","15746553","Castles",526,"Germany","Male",50,"5",124233.24,1,"No","active",159456.87,"exited","(520,530]","(45,50]","5"
"4244","15622518","Stephenson",768,"France","Female",26,"5",51116.26,1,"Yes","active",70454.79,"exited","(760,770]","(25,30]","5"
"4245","15684908","Davidson",540,"Germany","Male",64,"1",91869.69,1,"No","active",95421,"retained","(530,540]","(60,65]","1"
"4246","15569446","Tu",732,"France","Female",34,"8",122338.43,2,"Yes","inactive",187985.85,"retained","(730,740]","(30,35]","8"
"4247","15777504","Colbert",617,"France","Female",30,"8",0,1,"Yes","active",92621.9,"retained","(610,620]","(25,30]","8"
"4248","15677906","Owens",637,"Spain","Female",54,"5",0,1,"No","active",150836.98,"retained","(630,640]","(50,55]","5"
"4249","15703292","Chimezie",573,"France","Male",26,"8",86270.93,2,"Yes","active",90177.3,"retained","(570,580]","(25,30]","8"
"4250","15712938","Genovese",531,"France","Male",44,"3",0,2,"Yes","active",34416.79,"retained","(530,540]","(40,45]","3"
"4251","15631359","Daluchi",489,"France","Female",38,"5",117289.92,1,"No","inactive",85231.88,"retained","(480,490]","(35,40]","5"
"4252","15720847","Sheffield",601,"France","Male",35,"2",0,2,"Yes","active",118983.18,"retained","(600,610]","(30,35]","2"
"4253","15787830","Bailey",452,"Germany","Male",33,"7",153663.27,1,"Yes","inactive",111868.23,"retained","(450,460]","(30,35]","7"
"4254","15599869","Dyson",728,"Spain","Female",29,"1",0,1,"Yes","active",83056.22,"retained","(720,730]","(25,30]","1"
"4255","15592078","Davide",590,"Germany","Female",27,"8",123599.49,2,"Yes","inactive",1676.92,"retained","(580,590]","(25,30]","8"
"4256","15596228","Uwaezuoke",490,"France","Male",29,"4",0,2,"Yes","inactive",32089.57,"retained","(480,490]","(25,30]","4"
"4257","15578462","Hs?",596,"Spain","Female",76,"9",134208.25,1,"Yes","active",13455.43,"retained","(590,600]","(75,80]","9"
"4258","15756894","Onwuka",635,"France","Male",29,"1",0,1,"No","active",24865.54,"retained","(630,640]","(25,30]","1"
"4259","15796167","Flores",782,"Germany","Male",35,"7",98556.89,2,"Yes","inactive",117644.36,"retained","(780,790]","(30,35]","7"
"4260","15664808","Nicoll",790,"Spain","Female",37,"3",0,3,"No","inactive",98897.32,"retained","(780,790]","(35,40]","3"
"4261","15664555","Hughes",587,"France","Male",40,"2",0,4,"No","active",106174.7,"exited","(580,590]","(35,40]","2"
"4262","15607278","Romano",794,"Spain","Female",46,"8",134593.79,1,"Yes","active",46386.37,"retained","(790,800]","(45,50]","8"
"4263","15585222","Norman",515,"France","Male",41,"8",0,2,"Yes","active",185054.14,"retained","(510,520]","(40,45]","8"
"4264","15750299","Davison",746,"Spain","Male",24,"10",68781.82,1,"No","active",47997.39,"retained","(740,750]","(17,25]","10"
"4265","15761294","Manna",667,"Germany","Female",56,"8",137464.04,1,"Yes","inactive",130846.79,"exited","(660,670]","(55,60]","8"
"4266","15810454","Reed",709,"France","Male",32,"4",147307.91,1,"No","active",40861.55,"retained","(700,710]","(30,35]","4"
"4267","15673984","Daniels",536,"France","Female",35,"8",0,1,"Yes","inactive",171840.24,"exited","(530,540]","(30,35]","8"
"4268","15609319","Hunt",711,"France","Female",41,"3",145754.91,1,"Yes","active",101455.07,"retained","(710,720]","(40,45]","3"
"4269","15709941","Feng",753,"France","Male",46,"8",0,3,"Yes","inactive",90747.94,"exited","(750,760]","(45,50]","8"
"4270","15580252","Waters",748,"France","Male",44,"4",112610.77,1,"No","active",2048.55,"retained","(740,750]","(40,45]","4"
"4271","15741275","Yuan",623,"France","Female",57,"7",71481.79,2,"Yes","active",84421.34,"retained","(620,630]","(55,60]","7"
"4272","15707132","Yudin",465,"France","Male",33,"5",0,2,"No","active",78698.09,"retained","(460,470]","(30,35]","5"
"4273","15600708","Calabresi",640,"Spain","Female",34,"3",77826.8,1,"Yes","active",168544.85,"retained","(630,640]","(30,35]","3"
"4274","15804787","Onyemauchechukwu",562,"France","Male",75,"5",87140.85,1,"Yes","active",39351.64,"retained","(560,570]","(70,75]","5"
